Minutes,Hours,Temperature,Well,OD_reading,Isolate,CadGene,Conc,Salt,Rep
320,5,30,D10,0.0706,EGDe,cadA3,90,CdSO4,Rep1
330,5,30,D10,0.0703,EGDe,cadA3,90,CdSO4,Rep1
340,5,30,D10,0.0705,EGDe,cadA3,90,CdSO4,Rep1
350,5,30,D10,0.0704,EGDe,cadA3,90,CdSO4,Rep1
360,6,30,D10,0.0706,EGDe,cadA3,90,CdSO4,Rep1
370,6,30,D10,0.0702,EGDe,cadA3,90,CdSO4,Rep1
380,6,30,D10,0.0708,EGDe,cadA3,90,CdSO4,Rep1
390,6,30,D10,0.0703,EGDe,cadA3,90,CdSO4,Rep1
400,6,30,D10,0.0706,EGDe,cadA3,90,CdSO4,Rep1
410,6,30,D10,0.0707,EGDe,cadA3,90,CdSO4,Rep1
420,7,30,D10,0.0709,EGDe,cadA3,90,CdSO4,Rep1
430,7,30,D10,0.0707,EGDe,cadA3,90,CdSO4,Rep1
440,7,30,D10,0.0707,EGDe,cadA3,90,CdSO4,Rep1
450,7,30,D10,0.0708,EGDe,cadA3,90,CdSO4,Rep1
460,7,30,D10,0.0708,EGDe,cadA3,90,CdSO4,Rep1
470,7,30,D10,0.0709,EGDe,cadA3,90,CdSO4,Rep1
480,8,30,D10,0.0708,EGDe,cadA3,90,CdSO4,Rep1
490,8,30,D10,0.0709,EGDe,cadA3,90,CdSO4,Rep1
500,8,30,D10,0.071,EGDe,cadA3,90,CdSO4,Rep1
510,8,30,D10,0.0705,EGDe,cadA3,90,CdSO4,Rep1
520,8,30,D10,0.0707,EGDe,cadA3,90,CdSO4,Rep1
530,8,30,D10,0.0712,EGDe,cadA3,90,CdSO4,Rep1
540,9,30,D10,0.0704,EGDe,cadA3,90,CdSO4,Rep1
550,9,30,D10,0.0707,EGDe,cadA3,90,CdSO4,Rep1
560,9,30,D10,0.071,EGDe,cadA3,90,CdSO4,Rep1
570,9,30,D10,0.0712,EGDe,cadA3,90,CdSO4,Rep1
580,9,30,D10,0.071,EGDe,cadA3,90,CdSO4,Rep1
590,9,30,D10,0.0712,EGDe,cadA3,90,CdSO4,Rep1
600,10,30,D10,0.0713,EGDe,cadA3,90,CdSO4,Rep1
610,10,30,D10,0.0713,EGDe,cadA3,90,CdSO4,Rep1
620,10,30,D10,0.0716,EGDe,cadA3,90,CdSO4,Rep1
630,10,30,D10,0.0717,EGDe,cadA3,90,CdSO4,Rep1
640,10,30,D10,0.0716,EGDe,cadA3,90,CdSO4,Rep1
650,10,30,D10,0.072,EGDe,cadA3,90,CdSO4,Rep1
660,11,30,D10,0.0722,EGDe,cadA3,90,CdSO4,Rep1
670,11,30,D10,0.0721,EGDe,cadA3,90,CdSO4,Rep1
680,11,30,D10,0.0724,EGDe,cadA3,90,CdSO4,Rep1
690,11,30,D10,0.0727,EGDe,cadA3,90,CdSO4,Rep1
700,11,29.5,D10,0.073,EGDe,cadA3,90,CdSO4,Rep1
710,11,29.5,D10,0.073,EGDe,cadA3,90,CdSO4,Rep1
720,12,29.5,D10,0.0735,EGDe,cadA3,90,CdSO4,Rep1
730,12,29.5,D10,0.074,EGDe,cadA3,90,CdSO4,Rep1
740,12,29.5,D10,0.0738,EGDe,cadA3,90,CdSO4,Rep1
750,12,29.5,D10,0.0743,EGDe,cadA3,90,CdSO4,Rep1
760,12,29.5,D10,0.075,EGDe,cadA3,90,CdSO4,Rep1
770,12,29.5,D10,0.0756,EGDe,cadA3,90,CdSO4,Rep1
780,13,29.5,D10,0.0763,EGDe,cadA3,90,CdSO4,Rep1
790,13,29.5,D10,0.0772,EGDe,cadA3,90,CdSO4,Rep1
800,13,29.5,D10,0.0776,EGDe,cadA3,90,CdSO4,Rep1
810,13,29.5,D10,0.078,EGDe,cadA3,90,CdSO4,Rep1
820,13,29.5,D10,0.079,EGDe,cadA3,90,CdSO4,Rep1
830,13,29.5,D10,0.0802,EGDe,cadA3,90,CdSO4,Rep1
840,14,29.5,D10,0.081,EGDe,cadA3,90,CdSO4,Rep1
850,14,29.5,D10,0.0825,EGDe,cadA3,90,CdSO4,Rep1
860,14,29.5,D10,0.084,EGDe,cadA3,90,CdSO4,Rep1
870,14,29.5,D10,0.0855,EGDe,cadA3,90,CdSO4,Rep1
880,14,29.5,D10,0.0873,EGDe,cadA3,90,CdSO4,Rep1
890,14,29.5,D10,0.0878,EGDe,cadA3,90,CdSO4,Rep1
900,15,29.5,D10,0.0889,EGDe,cadA3,90,CdSO4,Rep1
910,15,29.5,D10,0.0898,EGDe,cadA3,90,CdSO4,Rep1
920,15,29.5,D10,0.0912,EGDe,cadA3,90,CdSO4,Rep1
930,15,29.5,D10,0.0922,EGDe,cadA3,90,CdSO4,Rep1
940,15,29.5,D10,0.0934,EGDe,cadA3,90,CdSO4,Rep1
950,15,29.5,D10,0.0951,EGDe,cadA3,90,CdSO4,Rep1
960,16,29,D10,0.0966,EGDe,cadA3,90,CdSO4,Rep1
970,16,29,D10,0.0982,EGDe,cadA3,90,CdSO4,Rep1
980,16,29,D10,0.1005,EGDe,cadA3,90,CdSO4,Rep1
990,16,29,D10,0.1024,EGDe,cadA3,90,CdSO4,Rep1
1000,16,29,D10,0.1047,EGDe,cadA3,90,CdSO4,Rep1
1010,16,29,D10,0.10780000000000001,EGDe,cadA3,90,CdSO4,Rep1
1020,17,29,D10,0.1098,EGDe,cadA3,90,CdSO4,Rep1
1030,17,29,D10,0.1118,EGDe,cadA3,90,CdSO4,Rep1
1040,17,29,D10,0.1136,EGDe,cadA3,90,CdSO4,Rep1
1050,17,29,D10,0.1138,EGDe,cadA3,90,CdSO4,Rep1
1060,17,29,D10,0.1142,EGDe,cadA3,90,CdSO4,Rep1
1070,17,29,D10,0.1149,EGDe,cadA3,90,CdSO4,Rep1
1080,18,29,D10,0.1159,EGDe,cadA3,90,CdSO4,Rep1
1090,18,29,D10,0.1167,EGDe,cadA3,90,CdSO4,Rep1
1100,18,29,D10,0.1173,EGDe,cadA3,90,CdSO4,Rep1
1110,18,29,D10,0.118,EGDe,cadA3,90,CdSO4,Rep1
1120,18,29,D10,0.1182,EGDe,cadA3,90,CdSO4,Rep1
1130,18,29,D10,0.1187,EGDe,cadA3,90,CdSO4,Rep1
1140,19,29,D10,0.1195,EGDe,cadA3,90,CdSO4,Rep1
1150,19,29,D10,0.1204,EGDe,cadA3,90,CdSO4,Rep1
1160,19,29,D10,0.1215,EGDe,cadA3,90,CdSO4,Rep1
1170,19,29,D10,0.1228,EGDe,cadA3,90,CdSO4,Rep1
1180,19,29,D10,0.1242,EGDe,cadA3,90,CdSO4,Rep1
1190,19,29,D10,0.1256,EGDe,cadA3,90,CdSO4,Rep1
1200,20,29,D10,0.1269,EGDe,cadA3,90,CdSO4,Rep1
1210,20,29,D10,0.128,EGDe,cadA3,90,CdSO4,Rep1
1220,20,29.5,D10,0.1295,EGDe,cadA3,90,CdSO4,Rep1
1230,20,29.5,D10,0.131,EGDe,cadA3,90,CdSO4,Rep1
1240,20,29.5,D10,0.1324,EGDe,cadA3,90,CdSO4,Rep1
1250,20,29.5,D10,0.1341,EGDe,cadA3,90,CdSO4,Rep1
1260,21,29.5,D10,0.1359,EGDe,cadA3,90,CdSO4,Rep1
1270,21,29.5,D10,0.1374,EGDe,cadA3,90,CdSO4,Rep1
1280,21,29.5,D10,0.1391,EGDe,cadA3,90,CdSO4,Rep1
1290,21,29.5,D10,0.1404,EGDe,cadA3,90,CdSO4,Rep1
1300,21,29.5,D10,0.1417,EGDe,cadA3,90,CdSO4,Rep1
1310,21,29.5,D10,0.1428,EGDe,cadA3,90,CdSO4,Rep1
1320,22,29.5,D10,0.1437,EGDe,cadA3,90,CdSO4,Rep1
1330,22,29.5,D10,0.1449,EGDe,cadA3,90,CdSO4,Rep1
1340,22,29.5,D10,0.1458,EGDe,cadA3,90,CdSO4,Rep1
1350,22,29.5,D10,0.1461,EGDe,cadA3,90,CdSO4,Rep1
1360,22,29.5,D10,0.1467,EGDe,cadA3,90,CdSO4,Rep1
1370,22,29.5,D10,0.147,EGDe,cadA3,90,CdSO4,Rep1
1380,23,29.5,D10,0.1473,EGDe,cadA3,90,CdSO4,Rep1
1390,23,29.5,D10,0.1477,EGDe,cadA3,90,CdSO4,Rep1
1400,23,29.5,D10,0.1484,EGDe,cadA3,90,CdSO4,Rep1
1410,23,29.5,D10,0.1484,EGDe,cadA3,90,CdSO4,Rep1
0,0,22,D11,0.074,ScottA,cadA4,90,CdSO4,Rep1
10,0,22.5,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
20,0,23.5,D11,0.0706,ScottA,cadA4,90,CdSO4,Rep1
30,0,24.5,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
40,0,25.5,D11,0.0708,ScottA,cadA4,90,CdSO4,Rep1
50,0,26,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
60,1,26.5,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
70,1,27.5,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
80,1,27.5,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
90,1,28,D11,0.071,ScottA,cadA4,90,CdSO4,Rep1
100,1,28.5,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
110,1,29,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
120,2,29,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
130,2,29,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
140,2,29.5,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
150,2,29.5,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
160,2,29.5,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
170,2,30,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
180,3,30,D11,0.0715,ScottA,cadA4,90,CdSO4,Rep1
190,3,30,D11,0.0708,ScottA,cadA4,90,CdSO4,Rep1
200,3,30,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
210,3,30,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
220,3,30,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
230,3,30,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
240,4,30,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
250,4,30,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
260,4,30.5,D11,0.0708,ScottA,cadA4,90,CdSO4,Rep1
270,4,30.5,D11,0.071,ScottA,cadA4,90,CdSO4,Rep1
280,4,30.5,D11,0.0716,ScottA,cadA4,90,CdSO4,Rep1
290,4,30.5,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
300,5,30.5,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
310,5,30.5,D11,0.071,ScottA,cadA4,90,CdSO4,Rep1
320,5,30,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
330,5,30,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
340,5,30,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
350,5,30,D11,0.0711,ScottA,cadA4,90,CdSO4,Rep1
360,6,30,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
370,6,30,D11,0.0709,ScottA,cadA4,90,CdSO4,Rep1
380,6,30,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
390,6,30,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
400,6,30,D11,0.0715,ScottA,cadA4,90,CdSO4,Rep1
410,6,30,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
420,7,30,D11,0.0713,ScottA,cadA4,90,CdSO4,Rep1
430,7,30,D11,0.0717,ScottA,cadA4,90,CdSO4,Rep1
440,7,30,D11,0.0712,ScottA,cadA4,90,CdSO4,Rep1
450,7,30,D11,0.0719,ScottA,cadA4,90,CdSO4,Rep1
460,7,30,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
470,7,30,D11,0.0716,ScottA,cadA4,90,CdSO4,Rep1
480,8,30,D11,0.0717,ScottA,cadA4,90,CdSO4,Rep1
490,8,30,D11,0.0718,ScottA,cadA4,90,CdSO4,Rep1
500,8,30,D11,0.0722,ScottA,cadA4,90,CdSO4,Rep1
510,8,30,D11,0.0714,ScottA,cadA4,90,CdSO4,Rep1
520,8,30,D11,0.0718,ScottA,cadA4,90,CdSO4,Rep1
530,8,30,D11,0.0727,ScottA,cadA4,90,CdSO4,Rep1
540,9,30,D11,0.0717,ScottA,cadA4,90,CdSO4,Rep1
550,9,30,D11,0.0724,ScottA,cadA4,90,CdSO4,Rep1
